Date_time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Day sin,Day cos,Year sin,Year cos
2005-02-10 17:00:00,2.6,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.965925826288911,-0.2588190451031078,0.6511607011023285,0.7589398799245722
2005-02-10 18:00:00,4.2,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.8856291243463905e-12,0.6517045285121664,0.758472944485652
2005-02-10 19:00:00,6.2,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262919577,0.25881904509173764,0.6522480210912355,0.7580056193608113
2005-02-10 20:00:00,8.4,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037853834,0.4999999999983637,0.652791178560302,0.757537904790151
2005-02-10 21:00:00,4.5,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811916156,0.7071067811814795,0.6533340006403039,0.7570698010139723
2005-02-10 22:00:00,2.7,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49999999999817557,0.866025403785492,0.6538764870523518,0.7566013082727756
2005-02-10 23:00:00,2.4,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451055838,0.9659258262882475,0.6544186375177288,0.756132426807262
2005-02-11 00:00:00,2.3,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.44897327594091e-12,1.0,0.6549604517579117,0.7556631568583135
2005-02-11 01:00:00,2.2,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588190451033177,0.9659258262888547,0.6555019294944863,0.7551934986670672
2005-02-11 02:00:00,2.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999614375,0.866025403786665,0.6560430704492748,0.7547234524748041
2005-02-11 03:00:00,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811796669,0.7071067811934282,0.6565838743442518,0.7542530185230231
2005-02-11 04:00:00,1.6,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037842103,0.5000000000003955,0.6571243409015646,0.7537821970534223
2005-02-11 05:00:00,1.5,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965925826287584,0.2588190451080598,0.6576644698435339,0.753310988307899
2005-02-11 06:00:00,1.7,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1012317427535428e-11,0.6582042608926539,0.7528393925285494
2005-02-11 07:00:00,1.8,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262895182,-0.25881904510084175,0.6587437137716139,0.7523674099576496
2005-02-11 08:00:00,3.8,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037879467,-0.49999999999392386,0.6592828282032126,0.7518950408377311
2005-02-11 09:00:00,5.9,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781184951,-0.7071067811881441,0.6598216039104867,0.7514222854114674
2005-02-11 10:00:00,5.4,0.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000026154,-0.8660254037829287,0.6603600406166259,0.7509491439217494
2005-02-11 11:00:00,4.7,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588190451105358,-0.9659258262869207,0.6608981380449936,0.7504756166116662
2005-02-11 12:00:00,4.3,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.76253649236905e-13,-1.0,0.6614358959191279,0.7500017037245054
2005-02-11 13:00:00,5.4,0.0,0.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25881904509836573,-0.9659258262901816,0.6619733139627411,0.7495274055037522
2005-02-11 14:00:00,5.8,0.0,0.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999917039,-0.8660254037892284,0.6625103918997202,0.7490527221930905
2005-02-11 15:00:00,6.1,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811863315,-0.7071067811867635,0.6630471294541482,0.7485776540363825
2005-02-11 16:00:00,7.1,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866025403781647,-0.5000000000048352,0.6635835263502192,0.7481022012777452
2005-02-11 17:00:00,6.6,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262862572,-0.2588190451130118,0.6641195823123662,0.7476263641614361
2005-02-11 18:00:00,6.5,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.587090502357614e-12,0.6646552970651758,0.7471501429319296
2005-02-11 19:00:00,7.1,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262908451,0.25881904509588977,0.6651906703334103,0.7466735378338972
2005-02-11 20:00:00,4.9,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037832341,0.5000000000020863,0.6657257018420071,0.7461965491122076
2005-02-11 21:00:00,4.0,1521.0,16.8,1203.0,490.0,476.0,1400.0,2141.0,8.5,50.9,0.5664,-0.7071067811885761,0.707106781184519,0.6662603913160794,0.7457191770119264
2005-02-11 22:00:00,4.0,1428.0,13.0,1085.0,550.0,526.0,1268.0,2023.0,8.3,53.3,0.5843,-0.5000000000070552,0.8660254037803653,0.6667947384809373,0.7452414217782977
2005-02-11 23:00:00,3.6,1463.0,12.6,1069.0,422.0,530.0,1279.0,1967.0,7.1,58.1,0.5885,-0.2588190451014318,0.9659258262893601,0.6673287430620031,0.7447632836568188
2005-02-12 00:00:00,4.2,1494.0,14.2,1124.0,541.0,504.0,1313.0,1931.0,5.8,64.3,0.5964,-4.150434653952133e-12,1.0,0.6678624047849387,0.7442847628931273
2005-02-12 01:00:00,4.3,1462.0,12.9,1080.0,599.0,522.0,1274.0,1889.0,5.3,66.8,0.5979,0.2588190450934137,0.9659258262915085,0.6683957233755611,0.7438058597330761
2005-02-12 02:00:00,3.6,1326.0,9.7,967.0,490.0,578.0,1174.0,1699.0,5.0,66.6,0.5871,0.4999999999998664,0.8660254037845158,0.6689286985598635,0.7433265744227144
2005-02-12 03:00:00,2.5,1185.0,5.9,807.0,0.0,685.0,1051.0,1467.0,5.0,66.3,0.5811,0.7071067811827064,0.7071067811903886,0.6694613300640155,0.7428469072082884
2005-02-12 04:00:00,0.0,1154.0,5.5,788.0,223.0,709.0,1065.0,1390.0,5.1,65.9,0.5827,0.8660254037790837,0.500000000009275,0.6699936176143633,0.7423668583362395
2005-02-12 05:00:00,1.4,1175.0,6.6,839.0,214.0,670.0,1087.0,1371.0,4.1,69.0,0.5735,0.9659258262886966,0.25881904510390774,0.6705255609374509,0.7418864280531872
2005-02-12 06:00:00,1.4,1203.0,7.3,870.0,274.0,641.0,1103.0,1427.0,4.6,67.6,0.5778,1.0,6.713778805546651e-12,0.671057159759936,0.7414056166060032
2005-02-12 07:00:00,1.6,1250.0,8.8,933.0,338.0,620.0,1144.0,1489.0,5.2,65.5,0.5836,0.9659258262884056,-0.25881904510499376,0.6715884138087163,0.7409244242416986
2005-02-12 08:00:00,2.3,1321.0,11.9,1046.0,496.0,562.0,1263.0,1610.0,6.0,62.8,0.5929,0.8660254037857975,-0.49999999999764655,0.6721193228108457,0.7404428512074988
2005-02-12 09:00:00,2.4,1323.0,12.0,1049.0,433.0,550.0,1290.0,1619.0,7.1,59.3,0.6005,0.7071067811922012,-0.7071067811808939,0.6726498864935556,0.739960897750825
2005-02-12 10:00:00,2.7,1381.0,11.9,1045.0,496.0,541.0,1307.0,1706.0,7.8,58.0,0.6136,0.4999999999988927,-0.866025403785078,0.6731801045842545,0.7394785641192936
2005-02-12 11:00:00,3.4,1480.0,16.2,1186.0,615.0,498.0,1382.0,1882.0,9.0,54.7,0.6271,0.25881904510638376,-0.9659258262880333,0.6737099768105285,0.7389958505607167
2005-02-12 12:00:00,3.1,1485.0,17.6,1229.0,551.0,477.0,1450.0,1911.0,10.0,53.1,0.6495,9.27712295714117e-12,-1.0,0.6742395029001625,0.7385127573230822
2005-02-12 13:00:00,3.6,1522.0,17.6,1229.0,575.0,470.0,1488.0,1943.0,10.8,52.0,0.6738,-0.2588190451025178,-0.9659258262890691,0.6747686825810563,0.7380292846546306
2005-02-12 14:00:00,3.8,1570.0,17.5,1224.0,575.0,468.0,1448.0,2020.0,11.0,51.4,0.6746,-0.49999999999542655,-0.8660254037870792,0.6752975155813504,0.7375454328037397
2005-02-12 15:00:00,3.3,1507.0,15.7,1170.0,574.0,488.0,1392.0,1999.0,11.0,51.4,0.6725,-0.7071067811790813,-0.7071067811940137,0.6758260016293427,0.7370612020190017
2005-02-12 16:00:00,3.4,1540.0,16.7,1202.0,582.0,475.0,1440.0,2008.0,10.9,52.0,0.6796,-0.8660254037837963,-0.5000000000011126,0.6763541404535093,0.736576592549203
2005-02-12 17:00:00,3.7,1556.0,17.1,1214.0,658.0,472.0,1435.0,2026.0,11.1,52.0,0.6869,-0.9659258262873698,-0.2588190451088598,0.6768819317825044,0.736091604643325
2005-02-12 18:00:00,4.6,1707.0,23.0,1378.0,851.0,416.0,1637.0,2225.0,11.0,53.6,0.7033,-1.0,2.7114481196311627e-12,0.6774093753451613,0.735606238550543
2005-02-12 19:00:00,5.0,1766.0,24.6,1419.0,903.0,404.0,1659.0,2317.0,11.0,55.1,0.7221,-0.9659258262897326,0.2588190451000418,0.6779364708705123,0.7351204945202079
2005-02-12 20:00:00,5.7,1846.0,26.8,1474.0,952.0,389.0,1712.0,2426.0,11.4,55.4,0.7471,-0.8660254037883608,0.4999999999932067,0.6784632180877063,0.7346343728019222
2005-02-12 21:00:00,5.2,1795.0,23.2,1382.0,894.0,410.0,1609.0,2355.0,11.1,56.9,0.7506,-0.7071067811855365,0.7071067811875585,0.6789896167261333,0.7341478736454248
2005-02-12 22:00:00,5.0,1755.0,22.0,1352.0,839.0,417.0,1587.0,2375.0,10.2,60.0,0.7461,-0.5000000000033326,0.8660254037825146,0.6795156665153421,0.7336609973006678
2005-02-12 23:00:00,4.5,1738.0,20.4,1309.0,743.0,424.0,1543.0,2494.0,10.1,59.9,0.7379,-0.25881904511133574,0.9659258262867063,0.6800413671850603,0.733173744017797
2005-02-13 00:00:00,4.1,1712.0,18.0,1239.0,671.0,443.0,1488.0,2411.0,9.9,63.2,0.7706,1.4810396803664403e-13,1.0,0.680566718465195,0.7326861140471519
2005-02-13 01:00:00,4.1,1751.0,18.5,1255.0,689.0,435.0,1541.0,2226.0,9.4,73.4,0.8662,0.2588190450975658,0.9659258262903959,0.681091720085833,0.7321981076392654
2005-02-13 02:00:00,3.1,1574.0,13.3,1093.0,478.0,497.0,1451.0,1808.0,9.4,77.7,0.9203,0.49999999999098677,0.8660254037896424,0.6816163717772611,0.731709725044845
2005-02-13 03:00:00,2.7,1458.0,11.3,1024.0,0.0,530.0,1413.0,1571.0,9.6,78.7,0.9429,0.707106781185746,0.707106781187349,0.6821406732698838,0.7312209665148488
2005-02-13 04:00:00,2.8,1515.0,12.5,1066.0,345.0,508.0,1430.0,1548.0,8.9,81.3,0.9277,0.8660254037812329,0.5000000000055526,0.682664624294348,0.7307318323003703
2005-02-13 05:00:00,2.9,1491.0,11.5,1031.0,373.0,515.0,1387.0,1541.0,8.5,82.9,0.9243,0.9659258262898092,0.2588190450997557,0.6831882245814598,0.7302423226527156
2005-02-13 06:00:00,2.6,1453.0,10.9,1012.0,324.0,534.0,1348.0,1441.0,8.3,84.0,0.9234,1.0,2.4152401835578747e-12,0.6837114738622053,0.7297524378233833
2005-02-13 07:00:00,2.6,1443.0,10.7,1003.0,341.0,542.0,1356.0,1396.0,8.1,85.0,0.9221,0.9659258262910594,-0.2588190450950898,0.684234371867751,0.7292621780640651
2005-02-13 08:00:00,2.8,1473.0,11.9,1047.0,424.0,522.0,1420.0,1411.0,8.7,83.7,0.9423,0.8660254037836482,-0.5000000000013691,0.6847569183294442,0.728771543626645
2005-02-13 09:00:00,3.3,1548.0,13.4,1097.0,522.0,491.0,1477.0,1497.0,9.5,82.4,0.976,0.7071067811891616,-0.7071067811839333,0.685279112978833,0.7282805347631802
2005-02-13 10:00:00,3.2,1586.0,13.0,1084.0,492.0,495.0,1473.0,1619.0,11.0,78.2,1.022,0.5000000000077723,-0.8660254037799513,0.6858009555475847,0.7277891517259788
2005-02-13 11:00:00,3.3,1488.0,11.2,1023.0,492.0,533.0,1456.0,1590.0,14.1,67.9,1.0859,0.2588190451022317,-0.9659258262891457,0.686322445767609,0.7272973947674826
2005-02-13 12:00:00,1.5,1220.0,5.5,787.0,204.0,675.0,1310.0,1163.0,16.3,56.6,1.0422,4.978584335152394e-12,-1.0,0.6868435833709765,0.7268052641403449
2005-02-13 13:00:00,1.2,1198.0,4.9,758.0,142.0,698.0,1277.0,1001.0,18.7,48.0,1.0259,-0.25881904509261383,-0.9659258262917229,0.6873643680899386,0.7263127600974111
2005-02-13 14:00:00,1.1,1168.0,6.5,836.0,118.0,666.0,1278.0,822.0,19.5,39.3,0.882,-0.49999999999914924,-0.8660254037849299,0.6878847996569282,0.7258198828917184
2005-02-13 15:00:00,1.7,1149.0,8.4,917.0,126.0,616.0,1293.0,773.0,19.9,34.1,0.782,-0.7071067811821209,-0.7071067811909741,0.6884048778045593,0.725326632776496
2005-02-13 16:00:00,1.0,1052.0,4.4,734.0,115.0,799.0,1109.0,588.0,19.4,32.4,0.7239,-0.8660254037786695,-0.5000000000099923,0.6889246022656487,0.7248330100051444
2005-02-13 17:00:00,1.0,1053.0,4.3,727.0,137.0,789.0,1081.0,610.0,17.1,35.8,0.6944,-0.9659258262884823,-0.25881904510470766,0.6894439727731324,0.7243390148313151
2005-02-13 18:00:00,2.6,1238.0,11.6,1037.0,212.0,583.0,1388.0,1000.0,15.5,40.7,0.7103,-1.0,-7.541928486746913e-12,0.6899629890601907,0.7238446475087918
2005-02-13 19:00:00,2.5,1188.0,9.0,939.0,354.0,658.0,1234.0,1048.0,14.8,42.8,0.7182,-0.96592582628862,0.2588190451041939,0.6904816508601648,0.7233499082915691
2005-02-13 20:00:00,2.1,1150.0,7.8,891.0,331.0,684.0,1198.0,1002.0,13.9,43.8,0.6937,-0.8660254037862115,0.4999999999969293,0.6909999579065783,0.7228547974338326
2005-02-13 21:00:00,1.0,984.0,3.7,694.0,141.0,881.0,1032.0,711.0,13.7,42.9,0.6687,-0.7071067811927867,0.7071067811803082,0.6915179099331369,0.7223593151899586
2005-02-13 22:00:00,1.3,1111.0,5.3,777.0,228.0,760.0,1137.0,1024.0,12.5,47.8,0.6877,-0.49999999999960987,0.8660254037846639,0.6920355066737289,0.7218634618145148
2005-02-13 23:00:00,1.5,1131.0,5.6,793.0,228.0,728.0,1173.0,1054.0,11.8,53.4,0.7366,-0.2588190451071837,0.9659258262878189,0.6925527478624455,0.7213672375622392
2005-02-14 00:00:00,1.4,1115.0,5.3,778.0,203.0,749.0,1158.0,994.0,10.9,55.9,0.7312,-1.0105272638341431e-11,1.0,0.6930696332334989,0.7208706426881201
2005-02-14 01:00:00,1.6,1133.0,6.0,811.0,215.0,708.0,1182.0,1031.0,10.1,58.9,0.7301,0.2588190451017179,0.9659258262892834,0.6935861625213462,0.7203736774472767
2005-02-14 02:00:00,1.1,1024.0,4.0,709.0,142.0,798.0,1120.0,884.0,9.8,61.2,0.7413,0.4999999999947094,0.8660254037874932,0.6941023354606062,0.719876342095038
2005-02-14 03:00:00,0.7,968.0,2.8,639.0,0.0,891.0,1080.0,794.0,8.4,67.1,0.7411,0.7071067811784958,0.7071067811945992,0.6946181517860812,0.7193786368869238
2005-02-14 04:00:00,0.5,923.0,1.8,567.0,66.0,994.0,1024.0,688.0,8.3,67.2,0.7382,0.8660254037833822,0.5000000000018299,0.6951336112327569,0.7188805620786436
2005-02-14 05:00:00,0.4,902.0,1.5,548.0,54.0,1063.0,1024.0,617.0,7.7,68.9,0.728,0.9659258262871554,0.2588190451096597,0.6956487135358017,0.7183821179260965
2005-02-14 06:00:00,0.7,995.0,2.9,646.0,121.0,895.0,1053.0,818.0,6.9,70.0,0.6997,1.0,-1.883298438430902e-12,0.6961634584305887,0.717883304685352
2005-02-14 07:00:00,0.7,858.0,2.2,597.0,141.0,1054.0,857.0,690.0,9.0,37.3,0.4297,0.9659258262899468,-0.25881904509924186,0.6966778456526129,0.7173841226127284
2005-02-14 08:00:00,2.3,1233.0,11.4,1030.0,388.0,619.0,1257.0,1291.0,9.4,44.9,0.5296,0.8660254037887749,-0.49999999999248945,0.6971918749376143,0.716884571964674
2005-02-14 09:00:00,2.5,1140.0,9.5,958.0,366.0,627.0,1175.0,1200.0,10.3,45.4,0.5666,0.7071067811861221,-0.7071067811869729,0.6977055460214966,0.7163846529978467
2005-02-14 10:00:00,1.7,1096.0,11.6,1036.0,254.0,635.0,1043.0,1127.0,11.5,39.6,0.5372,0.5000000000040498,-0.8660254037821006,0.6982188586403475,0.7158843659690931
2005-02-14 11:00:00,2.5,1295.0,33.9,1639.0,164.0,477.0,1013.0,1582.0,11.7,36.9,0.506,0.2588190451121357,-0.9659258262864919,0.6987318125304386,0.7153837111354493
2005-02-14 12:00:00,2.1,926.0,7.6,882.0,142.0,744.0,913.0,700.0,11.8,36.2,0.4999,6.800457131636169e-13,-1.0,0.6992444074282261,0.7148826887541402
2005-02-14 13:00:00,1.1,970.0,7.0,857.0,162.0,748.0,990.0,693.0,12.0,38.7,0.5402,-0.25881904509676584,-0.9659258262906103,0.699756643070371,0.7143812990825595
2005-02-14 14:00:00,1.3,960.0,6.9,853.0,177.0,782.0,967.0,709.0,13.7,30.3,0.4724,-0.49999999999026956,-0.8660254037900565,0.7002685191936576,0.7138795423783497
2005-02-14 15:00:00,1.1,941.0,5.8,800.0,157.0,823.0,917.0,671.0,12.6,30.6,0.4443,-0.7071067811851603,-0.7071067811879346,0.7007800355351163,0.7133774188992816
2005-02-14 16:00:00,1.1,921.0,5.2,771.0,162.0,850.0,885.0,632.0,13.0,27.4,0.4085,-0.8660254037808188,-0.5000000000062697,0.7012911918319416,0.712874928903335
2005-02-14 17:00:00,1.4,940.0,6.4,829.0,209.0,823.0,901.0,716.0,13.6,22.7,0.3529,-0.9659258262895949,-0.25881904510055564,0.7018019878215132,0.7123720726486775
2005-02-14 18:00:00,2.3,1036.0,11.9,1046.0,304.0,694.0,1044.0,1059.0,11.8,23.0,0.3171,-1.0,-3.2433898647581355e-12,0.7023124232413959,0.7118688503936652
2005-02-14 19:00:00,4.2,1102.0,17.4,1221.0,484.0,609.0,1136.0,1329.0,10.7,19.9,0.2547,-0.9659258262912738,0.2588190450942898,0.7028224978293397,0.711365262396842
2005-02-14 20:00:00,3.5,1035.0,14.7,1141.0,399.0,670.0,1018.0,1196.0,10.4,18.0,0.2269,-0.8660254037840622,0.5000000000006519,0.7033322113233004,0.7108613089169198
2005-02-14 21:00:00,3.0,990.0,10.0,978.0,390.0,751.0,928.0,1131.0,9.7,20.6,0.2488,-0.7071067811897472,0.7071067811833478,0.7038415634613584,0.7103569902128581
2005-02-14 22:00:00,1.7,950.0,6.6,839.0,287.0,834.0,878.0,977.0,9.4,24.8,0.2923,-0.5000000000084895,0.8660254037795372,0.7043505539818404,0.7098523065437448
2005-02-14 23:00:00,1.6,988.0,6.6,839.0,202.0,803.0,936.0,963.0,8.8,31.2,0.3533,-0.2588190451030316,0.9659258262889314,0.7048591826232391,0.709347258168874
2005-02-15 00:00:00,1.0,884.0,3.1,658.0,126.0,982.0,813.0,581.0,8.7,31.2,0.3521,-5.8067340163526544e-12,1.0,0.7053674491242327,0.7088418453477285
2005-02-15 01:00:00,0.8,840.0,2.2,597.0,87.0,1081.0,766.0,432.0,8.5,30.4,0.3391,0.25881904509181386,0.9659258262919372,0.7058753532236856,0.7083360683399775
2005-02-15 02:00:00,0.6,814.0,1.3,526.0,59.0,1228.0,740.0,352.0,8.0,32.9,0.353,0.49999999999843203,0.8660254037853439,0.7063828946606482,0.7078299274054776
2005-02-15 03:00:00,0.4,821.0,1.1,509.0,0.0,1235.0,762.0,348.0,7.1,37.4,0.3799,0.7071067811815352,0.7071067811915597,0.7068900731743777,0.7073234228042522
2005-02-15 04:00:00,0.0,802.0,0.5,440.0,31.0,1413.0,738.0,312.0,6.9,39.1,0.3901,0.8660254037855315,0.4999999999981072,0.7073968885042572,0.7068165547965721
2005-02-15 05:00:00,0.3,805.0,0.5,437.0,28.0,1491.0,738.0,296.0,6.9,39.8,0.3966,0.965925826288268,0.25881904510550763,0.7079033403899166,0.706309323642834
2005-02-15 06:00:00,0.4,850.0,1.3,529.0,64.0,1183.0,780.0,385.0,6.1,40.8,0.3868,1.0,8.370078167947174e-12,0.7084094285711531,0.7058017296036418
2005-02-15 07:00:00,0.5,913.0,2.5,619.0,123.0,1018.0,834.0,586.0,6.0,41.5,0.3896,0.9659258262888343,-0.25881904510339393,0.7089151527879498,0.7052937729397857
2005-02-15 08:00:00,1.5,1047.0,6.7,844.0,363.0,784.0,979.0,987.0,6.1,39.9,0.3781,0.8660254037866256,-0.4999999999962121,0.7094205127804774,0.7047854539122418
2005-02-15 09:00:00,2.1,1055.0,8.0,899.0,416.0,731.0,1017.0,1035.0,6.5,39.5,0.3865,0.7071067811933723,-0.7071067811797227,0.7099255082890934,0.7042767727821729
2005-02-15 10:00:00,1.6,974.0,5.3,778.0,286.0,832.0,905.0,782.0,9.4,32.7,0.3855,0.5000000000003272,-0.8660254037842497,0.710430139054363,0.7037677298109075
2005-02-15 11:00:00,1.0,863.0,3.3,669.0,198.0,993.0,776.0,511.0,11.3,24.9,0.3318,0.2588190451079836,-0.9659258262876045,0.7109344048169783,0.7032583252600204
2005-02-15 12:00:00,1.2,889.0,4.4,734.0,216.0,942.0,801.0,566.0,12.8,19.8,0.2933,1.0933422319541692e-11,-1.0,0.7114383053178795,0.702748559391212
2005-02-15 13:00:00,1.3,906.0,5.5,790.0,211.0,893.0,837.0,642.0,12.3,19.3,0.274,-0.2588190451009179,-0.9659258262894977,0.7119418402981739,0.7022384324663877
2005-02-15 14:00:00,1.4,874.0,4.8,751.0,199.0,918.0,792.0,591.0,12.0,19.3,0.2716,-0.49999999999399214,-0.8660254037879073,0.7124450094991568,0.7017279447476396
2005-02-15 15:00:00,1.0,849.0,3.5,680.0,161.0,1015.0,741.0,461.0,11.9,19.2,0.2677,-0.7071067811881999,-0.7071067811848951,0.7129478126623117,0.7012170964972442
2005-02-15 16:00:00,1.4,923.0,4.9,761.0,218.0,909.0,840.0,609.0,12.1,20.7,0.2906,-0.8660254037829681,-0.500000000002547,0.7134502495293096,0.7007058879776635
2005-02-15 17:00:00,1.5,962.0,6.6,841.0,252.0,827.0,901.0,821.0,11.5,22.1,0.2987,-0.9659258262869411,-0.2588190451104596,0.7139523198420301,0.7001943194515245
2005-02-15 18:00:00,2.4,1067.0,12.3,1059.0,337.0,671.0,1085.0,1163.0,10.4,23.1,0.2905,-1.0,1.0551487572306409e-12,0.7144540233424812,0.6996823911816998
2005-02-15 19:00:00,2.8,1125.0,14.1,1121.0,357.0,630.0,1132.0,1405.0,9.5,25.2,0.2996,-0.9659258262901612,0.25881904509844195,0.7149553597729191,0.6991701034311862
2005-02-15 20:00:00,3.1,1149.0,14.2,1124.0,410.0,623.0,1141.0,1405.0,8.9,26.9,0.3069,-0.8660254037891889,0.49999999999177225,0.7154563288757689,0.6986574564631853
2005-02-15 21:00:00,3.1,1155.0,11.6,1034.0,445.0,648.0,1061.0,1429.0,8.2,30.1,0.327,-0.7071067811867078,0.7071067811863874,0.7159569303936438,0.6981444505410832
2005-02-15 22:00:00,2.0,1065.0,8.2,908.0,314.0,741.0,953.0,1284.0,7.4,31.8,0.3287,-0.500000000004767,0.8660254037816865,0.7164571640693467,0.6976310859284507
2005-02-15 23:00:00,2.1,1145.0,9.2,946.0,366.0,699.0,1015.0,1409.0,6.6,37.5,0.3664,-0.2588190451129356,0.9659258262862777,0.7169570296458687,0.6971173628890425
2005-02-16 00:00:00,1.9,1134.0,8.3,912.0,336.0,707.0,999.0,1376.0,6.3,40.1,0.3842,-1.5081953943638778e-12,1.0,0.7174565268664105,0.6966032816867773
2005-02-16 01:00:00,2.5,1195.0,10.7,1004.0,387.0,652.0,1078.0,1421.0,5.2,44.2,0.3943,0.2588190450959659,0.9659258262908247,0.7179556554743021,0.696088842585819
2005-02-16 02:00:00,2.0,1141.0,8.0,898.0,320.0,689.0,1014.0,1356.0,4.4,47.5,0.4017,0.5000000000021546,0.8660254037831947,0.7184544152131227,0.6955740458504543
2005-02-16 03:00:00,1.4,1077.0,5.9,806.0,0.0,725.0,949.0,1296.0,4.0,49.1,0.4019,0.7071067811845748,0.7071067811885203,0.7189528058266208,0.6950588917451738
2005-02-16 04:00:00,1.1,1052.0,4.5,740.0,237.0,768.0,913.0,1202.0,3.3,52.2,0.4074,0.8660254037804047,0.5000000000069869,0.7194508270587352,0.6945433805346517
2005-02-16 05:00:00,0.8,1033.0,3.8,701.0,224.0,782.0,883.0,1206.0,3.2,52.4,0.4071,0.9659258262893805,0.2588190451013555,0.7199484786535937,0.6940275124837458
2005-02-16 06:00:00,0.9,1080.0,5.1,768.0,237.0,732.0,924.0,1305.0,3.6,51.7,0.4123,1.0,4.071539545958397e-12,0.7204457603555144,0.6935112878574975
2005-02-16 07:00:00,1.6,1208.0,8.8,931.0,454.0,622.0,1052.0,1485.0,3.5,54.2,0.4297,0.965925826291488,-0.25881904509348996,0.7209426719090253,0.6929947069211102
2005-02-16 08:00:00,3.6,1363.0,16.1,1183.0,854.0,520.0,1273.0,1643.0,5.2,48.3,0.4304,0.8660254037844763,-0.4999999999999348,0.7214392130587852,0.6924777699400326
2005-02-16 09:00:00,3.3,1239.0,13.4,1096.0,758.0,577.0,1211.0,1459.0,7.8,37.6,0.3994,0.7071067811903329,-0.7071067811827622,0.7219353835497024,0.6919604771798343
2005-02-16 10:00:00,2.1,1044.0,9.0,940.0,428.0,706.0,1014.0,1152.0,8.9,33.8,0.385,0.5000000000092069,-0.8660254037791231,0.722431183126856,0.6914428289062886
2005-02-16 11:00:00,1.3,956.0,5.0,761.0,205.0,849.0,887.0,885.0,9.1,33.0,0.3827,0.2588190451038315,-0.965925826288717,0.7229266115355155,0.690924825385351
2005-02-16 12:00:00,1.1,955.0,4.3,725.0,205.0,890.0,880.0,770.0,9.1,34.5,0.3994,6.634883697552915e-12,-1.0,0.7234216685211412,0.6904064668831601
2005-02-16 13:00:00,1.5,997.0,6.3,825.0,226.0,790.0,948.0,852.0,9.6,31.3,0.3763,-0.25881904510507003,-0.9659258262883852,0.7239163538293845,0.6898877536660363
2005-02-16 14:00:00,1.5,987.0,6.0,810.0,199.0,801.0,939.0,830.0,8.5,36.3,0.4026,-0.4999999999977148,-0.866025403785758,0.7244106672061066,0.689368686000462
2005-02-16 15:00:00,1.6,1007.0,5.7,798.0,253.0,793.0,942.0,867.0,9.3,34.6,0.405,-0.7071067811809497,-0.7071067811921454,0.7249046083973019,0.6888492641531633
2005-02-16 16:00:00,1.5,1025.0,5.6,795.0,259.0,783.0,967.0,881.0,8.9,37.9,0.4318,-0.8660254037851174,-0.49999999999882433,0.7253981771492142,0.6883294883909866
